"sse" "a" "coeficiente_B" "volatilidade" "grupo" "beta" "setor" "b_volatilidade" "risco" "distancia_euclidiana" "cor" "risco_beta"
0.0426990290397962 1.09450836018437 1.52652001679722 0.677421645470012 19 1.27004814069007 "Const e Transp / Constr e Engenh" 1.03409770162168 "moderado" 0.789012189789451 "black" "red"
0.0207155163466759 1.05398101022772 2.09860485726118 0.466142672858462 19 0.653119381143141 "Consumo Cíclico / Tecid Vest Calç" 0.978249277437479 "moderado" 0.302035653906773 "black" "green"
0.0254216106366554 1.06350730716266 1.23072647242261 0.844284353873238 19 0.471190524353932 "Utilidade Públ / Água Saneamento" 1.03908310456402 "moderado" 0.874120494370733 "black" "green"
0.00659991337814785 1.02141786025147 1.23302142870616 0.800733740748688 20 0.466040557343533 "Bens Indls / Mat Transporte" 0.987321861031175 "conservador" 0.00624210953216275 "green" "green"
0.0055414467390653 1.04056096060167 1.4847638385862 0.67563401544465 20 0.552425367087184 "Cons N Básico / Alimentos Processados" 1.00315695425101 "moderado" 0.634520474711071 "black" "green"
0.00921007942926672 1.05074504967358 1.88108760328535 0.554967933353289 20 0.404746498281932 "Cons N Cíclico / Bebidas" 1.04394329965176 "moderado" 0.260279475695753 "black" "green"
0.0232228271614128 1.05958598528692 1.34248364989649 0.721776393208565 20 0.253866300944547 "Cons N Cíclico / Fumo" 0.968973006763759 "moderado" 0.656603240394903 "black" "green"
0.0222433323190052 1.05943577874833 1.1105458432444 0.880424268343982 20 0.251534805007957 "Cons N Cíclico / Pr Pessoal Limp" 0.977751511500901 "conservador" 0.117999287006043 "green" "green"
0.0327821427425254 1.08645634770577 1.54735641279412 0.667617212140616 20 1.29470501212364 "Const e Transp / Constr e Engenh" 1.03304177449751 "moderado" 0.756996060172831 "black" "red"
0.0243837055306709 1.06533477956556 2.08050379297512 0.47325513741065 20 0.696851563379343 "Consumo Cíclico / Tecid Vest Calç" 0.984609108427818 "moderado" 0.322872049903673 "black" "green"
0.0228679401578612 1.06166978361669 1.35140309657394 0.754907643486863 20 0.29290043932159 "Utilidade Públ / Água Saneamento" 1.02018452703548 "conservador" 0.856019430084673 "green" "green"
0.00653215576648795 1.01393090102128 1.19028543336785 0.813397006167536 21 0.541812430154389 "Bens Indls / Mat Transporte" 0.968174607986237 "conservador" 0.516138806843291 "green" "green"
0.0073900249841065 1.04557473381159 1.37627289683991 0.727251520871787 21 0.624227236484443 "Cons N Básico / Alimentos Processados" 1.00089655736144 "moderado" 0.677256470049381 "black" "green"
0.0101344174975755 1.04490735414981 1.86988927530381 0.559732512839305 21 0.47828671263443 "Cons N Cíclico / Bebidas" 1.04663782279707 "moderado" 0.151788533949463 "black" "green"
0.0185722414300411 1.05213142825134 1.26621082735928 0.761531576659748 21 0.309207059349797 "Cons N Cíclico / Fumo" 0.964259527742559 "moderado" 0.645404912413363 "black" "green"
0.0242871203671509 1.06210248341088 1.07824367700432 0.904111501536122 21 0.264008738578758 "Cons N Cíclico / Pr Pessoal Limp" 0.974852509838202 "conservador" 0.0417264644688329 "green" "green"
0.0245061782017779 1.07851519153359 1.49391050418673 0.681414954766168 21 1.29422333017705 "Const e Transp / Constr e Engenh" 1.0179729586351 "moderado" 0.789298226412911 "black" "red"
0.0206571963333346 1.07086249453696 2.03280538790611 0.490820140082282 21 0.77526219973916 "Consumo Cíclico / Tecid Vest Calç" 0.997741825252095 "moderado" 0.269426141296283 "black" "green"
0.0275791330103644 1.05834634511566 1.3273129182989 0.760844525645992 21 0.295008564283995 "Utilidade Públ / Água Saneamento" 1.00987876770693 "moderado" 0.808321025015663 "black" "green"
0.00708928723446243 1.01889400837332 1.22491083187752 0.79559976100482 22 0.525034333405814 "Bens Indls / Mat Transporte" 0.974538765093968 "conservador" 0.102828555408453 "green" "green"
0.00969184807463029 1.04964719996922 1.32492123659285 0.753462544642624 22 0.641714130508864 "Cons N Básico / Alimentos Processados" 0.9982785263743 "moderado" 0.642631071539711 "black" "green"
0.00857086141828904 1.04421278337231 1.90193503821602 0.545876420544017 22 0.448073301484139 "Cons N Cíclico / Bebidas" 1.03822149076861 "moderado" 0.100436873702403 "black" "green"
0.030890021635608 1.06629600562149 1.26911779127847 0.769341087141121 22 0.289317310426473 "Cons N Cíclico / Fumo" 0.976384461252318 "moderado" 0.677450675325573 "black" "green"
0.0139378769303496 1.04894158967169 1.09327846108169 0.888758388843147 22 0.292736090043484 "Cons N Cíclico / Pr Pessoal Limp" 0.971660403627881 "conservador" 0.0446334283880228 "green" "green"
0.020966231166626 1.08088635770409 1.39854023619075 0.731068928396225 22 1.3530293898052 "Const e Transp / Constr e Engenh" 1.02242931179098 "moderado" 0.774263442335541 "black" "red"
0.0202301708163884 1.07639622897188 1.98991091702538 0.504518799284773 22 0.803832803880104 "Consumo Cíclico / Tecid Vest Calç" 1.00394746654131 "moderado" 0.174055873300303 "black" "green"
0.0355211383495908 1.06953474978203 1.36852807927626 0.739469912550017 22 0.376685247662636 "Utilidade Públ / Água Saneamento" 1.01198533910466 "moderado" 0.765426554134933 "black" "green"
0.00883670942646832 1.02336259983727 1.24509210512897 0.787011280528897 23 0.472821836453848 "Bens Indls / Mat Transporte" 0.979901532033972 "conservador" 0.144043716385813 "green" "green"
0.0158895489592356 1.06516739754501 1.3395002423867 0.74698126540944 23 0.626167375041299 "Cons N Básico / Alimentos Processados" 1.00058158607427 "moderado" 0.622449798288261 "black" "green"
0.0106147088062573 1.04688570689992 1.85600039208592 0.555500956350299 23 0.455567669930335 "Cons N Cíclico / Bebidas" 1.03100999279026 "moderado" 0.115015879496253 "black" "green"
0.031695351197131 1.07579888302288 1.27689547009916 0.772188983316625 23 0.303212952296869 "Cons N Cíclico / Fumo" 0.986004614857471 "moderado" 0.631516029195473 "black" "green"
0.00630445417268431 1.03792042927764 1.06704145915978 0.899407484257959 23 0.273794627614416 "Cons N Cíclico / Pr Pessoal Limp" 0.959705074381839 "conservador" 0.0524111072087128 "green" "green"
0.0381280872985756 1.09544787827808 1.36443669353597 0.750414994880072 23 1.37604482864652 "Const e Transp / Constr e Engenh" 1.02389375439398 "moderado" 0.800500444257451 "black" "red"
0.0257689087242643 1.0866849827323 2.00491513335635 0.501432920226041 23 0.8048072603837 "Consumo Cíclico / Tecid Vest Calç" 1.00533045012426 "moderado" 0.139952330645523 "black" "green"
0.046797912348531 1.07783652233607 1.37298614735618 0.74266263337857 23 0.409138160732965 "Utilidade Públ / Água Saneamento" 1.01966550778784 "moderado" 0.780430770465903 "black" "green"
0.00590704304817392 1.01697993135209 1.22582221617981 0.790649539437338 24 0.498753618533276 "Bens Indls / Mat Transporte" 0.969195770654628 "conservador" 0.148501784465733 "green" "green"
0.0251377785240956 1.07466618867999 1.28552747274445 0.778353827339113 24 0.642075736832033 "Cons N Básico / Alimentos Processados" 1.00059522856022 "moderado" 0.641719687237421 "black" "green"
0.0110472262172523 1.04930493693353 1.85706252515712 0.551734062746203 24 0.471060007482985 "Cons N Cíclico / Bebidas" 1.02460465177866 "moderado" 0.0610431098540027 "black" "green"
0.0473466468915121 1.07983946557828 1.22306174103451 0.798580767510874 24 0.304897245307222 "Cons N Cíclico / Fumo" 0.976713583868529 "moderado" 0.632578162266673 "black" "green"
0.00612636757674204 1.03943777624271 1.07271753262299 0.899226590092684 24 0.316922206277242 "Cons N Cíclico / Pr Pessoal Limp" 0.964616128993212 "conservador" 0.00142262185593722 "green" "green"
0.0414872042186314 1.09644199379865 1.29975862128443 0.78413631494432 24 1.43068197547818 "Const e Transp / Constr e Engenh" 1.01918793561108 "moderado" 0.794824370794241 "black" "red"
0.0374781695508924 1.10122159550822 1.9853037483316 0.511301613824498 24 0.801487858272383 "Consumo Cíclico / Tecid Vest Calç" 1.01508901045377 "moderado" 0.0752742583939829 "black" "green"
0.0393254812901542 1.0746088599179 1.35177978602098 0.771506394190933 24 0.426788085966713 "Utilidade Públ / Água Saneamento" 1.04290674845323 "moderado" 0.760819385441153 "black" "green"
0.0108435788688834 1.03316557555453 1.17978389742174 0.820652911147237 25 0.526607495675046 "Bens Indls / Mat Transporte" 0.968193089943784 "conservador" 0.127295423130533 "green" "green"
0.0270054415661794 1.07706915142951 1.27667472576014 0.78514926591911 25 0.643370044378485 "Cons N Básico / Alimentos Processados" 1.00238022374806 "moderado" 0.687758005995491 "black" "green"
0.0129831746856392 1.05396291094216 1.8552197738172 0.554022504555141 25 0.474250471937074 "Cons N Cíclico / Bebidas" 1.02783350559043 "moderado" 0.0521903628696929 "black" "green"
0.0576196941016566 1.0873969177636 1.21315090928858 0.815306621926016 25 0.325153570544928 "Cons N Cíclico / Fumo" 0.989089969738551 "moderado" 0.630735410926753 "black" "green"
0.00842975176253872 1.04983130942384 1.05888838918373 0.90992706125046 25 0.337897199499285 "Cons N Cíclico / Pr Pessoal Limp" 0.963511200162186 "conservador" 0.0113334536018672 "green" "green"
0.0580965321361541 1.10620044039428 1.22848261280172 0.829904670558133 25 1.47514102665994 "Const e Transp / Constr e Engenh" 1.01952345806361 "moderado" 0.808653514233501 "black" "red"
0.0332009842190443 1.08455227635132 1.99404116984196 0.504708601741922 25 0.811690662716704 "Consumo Cíclico / Tecid Vest Calç" 1.00640973064676 "moderado" 0.00399824991127296 "black" "green"
0.0369936302867083 1.06459527162958 1.31706529289484 0.782029051286757 25 0.451815681928387 "Utilidade Públ / Água Saneamento" 1.02998332148527 "moderado" 0.769556806951513 "black" "green"
0.0120295899092522 1.0352712307057 1.22015795276308 0.798050006411468 26 0.489630158322137 "Bens Indls / Mat Transporte" 0.973747062025577 "conservador" 0.0925809300043929 "green" "green"
0.0285016602322112 1.07639239567011 1.29093402816757 0.777149791349226 26 0.607632042055049 "Cons N Básico / Alimentos Processados" 1.00324911063604 "moderado" 0.647383950654151 "black" "green"
0.0130511000264357 1.06161871664462 1.9239786276711 0.536270120262634 26 0.455570660571135 "Cons N Cíclico / Bebidas" 1.03177225004392 "moderado" 0.0664496652771229 "black" "green"
0.0470438127962217 1.08426165111125 1.27523407537792 0.771082640633981 26 0.315487419787568 "Cons N Cíclico / Fumo" 0.983310858268835 "moderado" 0.699494264780653 "black" "green"
0.00891590034835175 1.05039684112115 1.08271203422877 0.884243248430989 26 0.326890032890904 "Cons N Cíclico / Pr Pessoal Limp" 0.957380806261772 "conservador" 0.050749712487473 "green" "green"
0.0507640051100277 1.09376402040507 1.1774516026586 0.851546028453599 26 1.48940889038488 "Const e Transp / Constr e Engenh" 1.00265423594025 "moderado" 0.784829869188461 "black" "red"
0.0296584947470097 1.08456303393211 1.99976950882411 0.494688832506724 26 0.81068241791759 "Consumo Cíclico / Tecid Vest Calç" 0.989263643602746 "moderado" 0.0470327602318472 "black" "green"
0.0371100936964278 1.07266871244447 1.27685899466543 0.806740313152579 26 0.481819171244069 "Utilidade Públ / Água Saneamento" 1.03009362520808 "moderado" 0.775285145933663 "black" "green"
0.00781619784042438 1.03225808375968 1.22550604783377 0.798539913907596 27 0.519822240876374 "Bens Indls / Mat Transporte" 0.97861549393042 "conservador" 0.0523746317749829 "green" "green"
0.0361289875377795 1.06649668210912 1.22930485456125 0.80070911564603 27 0.636059784677041 "Cons N Básico / Alimentos Processados" 0.984315602955106 "moderado" 0.642035855583461 "black" "green"
0.0122015347467349 1.07486055769921 2.00336344671575 0.496769519282158 27 0.442883417740655 "Cons N Cíclico / Bebidas" 0.995209896372431 "moderado" 0.00482049167080278 "black" "green"
0.0424826867565297 1.08888888605239 1.28362929630365 0.770012329011365 27 0.27556781877262 "Cons N Cíclico / Fumo" 0.988410384033993 "moderado" 0.778879083825303 "black" "green"
0.0101475425858059 1.05563528303181 1.06416799548471 0.90170465603216 27 0.381623624381127 "Cons N Cíclico / Pr Pessoal Limp" 0.959565236328976 "conservador" 0.0591449334132028 "green" "green"
0.0591741424316331 1.10623155643432 1.14374328575326 0.882395578134995 27 1.49924384648638 "Const e Transp / Constr e Engenh" 1.00923401787027 "moderado" 0.803373907932521 "black" "red"
0.0296561796421742 1.09117411292033 1.91130972124061 0.518642677496086 27 0.81148122076971 "Consumo Cíclico / Tecid Vest Calç" 0.991286791348529 "moderado" 0.0807410771371873 "black" "green"
0.0333546599515146 1.07340999633793 1.32560597425448 0.768357196634895 27 0.442276275160836 "Utilidade Públ / Água Saneamento" 1.01853889022064 "moderado" 0.686825358350163 "black" "green"
0.0110088150472189 1.04457138649072 1.13899104266005 0.857391902672648 28 0.479849018516639 "Bens Indls / Mat Transporte" 0.976561697193403 "conservador" 0.101121611364033 "green" "green"
0.0440932087427705 1.07334421582726 1.17015113453106 0.844586234345751 28 0.638209038030412 "Cons N Básico / Alimentos Processados" 0.988293540328998 "moderado" 0.728550860757181 "black" "green"
0.0127349681086037 1.07577640567015 1.96340997176385 0.497608107011042 28 0.354003407650138 "Cons N Cíclico / Bebidas" 0.977008719336013 "moderado" 0.0543332283593871 "black" "green"
0.0278848064192383 1.076865226212 1.27584462576288 0.768806499891303 28 0.283558974687496 "Cons N Cíclico / Fumo" 0.980877641137891 "moderado" 0.738925608873403 "black" "green"
0.00875622803799159 1.05026498066205 1.01462751279409 0.957453527022393 28 0.359943499305532 "Cons N Cíclico / Pr Pessoal Limp" 0.971458690738663 "conservador" 0.0513602628724328 "green" "green"
0.0650084291194463 1.1020084334617 1.07294505405404 0.935335707345736 28 1.54393962638412 "Const e Transp / Constr e Engenh" 1.00356382107674 "moderado" 0.852914390623141 "black" "red"
0.0267034006731428 1.08547905908542 1.90212706527312 0.524461383634449 28 0.82365925319853 "Consumo Cíclico / Tecid Vest Calç" 0.997592192501675 "moderado" 0.151539308836407 "black" "green"
0.0348243668794954 1.05691295055661 1.27900599320294 0.779748488114311 28 0.408437309449249 "Utilidade Públ / Água Saneamento" 0.997302989489139 "moderado" 0.677642702382673 "black" "green"
0.0128367342518615 1.04140895521648 1.04020772419533 0.927961308820875 29 0.56011634024527 "Bens Indls / Mat Transporte" 0.965272521189878 "conservador" 0.0545216303124929 "green" "green"
0.0419943752651561 1.07823036599763 1.13854523408871 0.879490589115707 29 0.683756186800555 "Cons N Básico / Alimentos Processados" 1.00133981866356 "moderado" 0.827334179221901 "black" "green"
0.0140098336555769 1.08314301838701 2.00866688386495 0.488533132565285 29 0.29726320308029 "Cons N Cíclico / Bebidas" 0.981300325054692 "moderado" 0.0859391288017373 "black" "green"
0.0265673438937203 1.06555908172431 1.19741045724605 0.798216523841378 29 0.326168855027605 "Cons N Cíclico / Fumo" 0.955792812794255 "moderado" 0.784182520974503 "black" "green"
0.00610422567282311 1.0407243557423 0.93813221898411 1.02823060034573 29 0.397831294438104 "Cons N Cíclico / Pr Pessoal Limp" 0.964616254729708 "conservador" 0.0270739056443972 "green" "green"
0.0768199093933912 1.09171606320972 0.989704238193555 0.990136472171496 29 1.55171940941081 "Const e Transp / Constr e Engenh" 0.979942262898144 "moderado" 0.929409684433121 "black" "red"
0.0238589627032196 1.08284091743732 1.71103193666957 0.57863852215507 29 0.959385568357126 "Consumo Cíclico / Tecid Vest Calç" 0.990068991194606 "arrojado" 0.234780124696892 "red" "green"
0.0303777791662969 1.0468687758083 1.27594116192793 0.774872319680542 29 0.444504614160783 "Utilidade Públ / Água Saneamento" 0.988691487918982 "arrojado" 0.927328955582656 "red" "green"
0.0132280970966557 1.04751512606028 0.998374203860969 0.971639697368454 30 0.638256292184403 "Bens Indls / Mat Transporte" 0.970060009299942 "conservador" 0.492238180841016 "green" "green"
0.0482009645423123 1.0782249384417 1.08942077872562 0.911324887691443 30 0.692513897879508 "Cons N Básico / Alimentos Processados" 0.99281626882085 "moderado" 0.869167699556262 "black" "green"
0.0151919921099036 1.07895973878166 1.93797645282627 0.506176097234836 30 0.333399531929764 "Cons N Cíclico / Bebidas" 0.980957357424613 "arrojado" 0.135063584164827 "red" "green"
0.0187220145615895 1.05130818527974 1.13670643822321 0.836858390565044 30 0.379207131413864 "Cons N Cíclico / Fumo" 0.951262320436401 "moderado" 1.15427347173936 "black" "green"
0.00619839235823163 1.0415040000393 0.930277393563464 1.0498953589157 30 0.471509980312323 "Cons N Cíclico / Pr Pessoal Limp" 0.976693918006471 "conservador" 0.0877779246672372 "green" "green"
0.0820884403230959 1.10136811200785 0.937558099592331 1.04349865411102 30 1.61156550342329 "Const e Transp / Constr e Engenh" 0.978340615075485 "moderado" 0.937264509853767 "black" "red"
0.0314873858541581 1.09528872294203 1.67233350453547 0.603636930013546 30 0.958063736530301 "Consumo Cíclico / Tecid Vest Calç" 1.00948226263658 "arrojado" 0.286926263298116 "red" "green"
0.0318192296927097 1.04680269848256 1.20958758439557 0.808755435339204 30 0.546479312158649 "Utilidade Públ / Água Saneamento" 0.978260533398738 "arrojado" 0.888630523448556 "red" "green"
0.0263545518296721 1.06851644612202 0.958570308365146 1.05075165303398 31 0.840326817239797 "Bens Indls / Mat Transporte" 1.00721933606397 "conservador" 0.425884603308656 "green" "green"
0.0314074218423342 1.06531432040902 1.06478005113687 0.961154286646787 31 0.793083428260522 "Cons N Básico / Alimentos Processados" 1.02341791048618 "moderado" 0.908971595052085 "black" "green"
0.0157785785427474 1.08236570651813 1.87202300286996 0.520565029086341 31 0.314522107475977 "Cons N Cíclico / Bebidas" 0.9745097089393 "arrojado" 0.159704311753577 "red" "green"
0.0145698039213916 1.04936320557805 1.13821328408742 0.844756352207251 31 0.464344591694552 "Cons N Cíclico / Fumo" 0.961512901899528 "moderado" 1.08832002178305 "black" "green"
0.00812565646827699 1.03798222800598 0.883770360737679 1.08396420306195 31 0.462795954381086 "Cons N Cíclico / Pr Pessoal Limp" 0.957975434766791 "conservador" 0.0862710788030272 "green" "green"
0.0670682695768822 1.09067415849038 0.946275933044589 1.03432272798569 31 1.49879972662458 "Const e Transp / Constr e Engenh" 0.978754704493886 "moderado" 0.983771542679552 "black" "red"
0.0313805490342291 1.0933601053589 1.64405937035654 0.618111233563951 31 0.923388964222039 "Consumo Cíclico / Tecid Vest Calç" 1.01621156546345 "arrojado" 0.278208429845858 "red" "green"
0.0214006613482266 1.04288684905067 1.2130108050768 0.816946770064561 31 0.622970396720024 "Utilidade Públ / Água Saneamento" 0.990965259260908 "arrojado" 0.860356389269626 "red" "green"
0.0209178064788961 1.06117700274966 0.999664918772949 1.00559626507491 32 0.830034555828185 "Bens Indls / Mat Transporte" 1.00525930864449 "conservador" 0.429307823989886 "green" "green"
0.0444155010056639 1.0737040749199 1.07568607762737 0.955116839201383 32 0.785888140076318 "Cons N Básico / Alimentos Processados" 1.02740588643639 "moderado" 0.867876984644282 "black" "green"
0.0174400692778347 1.09065669145716 1.8491260688186 0.527701044237061 32 0.32112579855794 "Cons N Cíclico / Bebidas" 0.975785757441548 "arrojado" 0.148798285263077 "red" "green"
0.0198680398905905 1.04343313785566 1.10733838297066 0.85924947327121 32 0.527193668855027 "Cons N Cíclico / Fumo" 0.951479922300533 "moderado" 1.06542308773169 "black" "green"
0.00908459516054985 1.04643698732434 0.846141981161701 1.13403413236003 32 0.534378630162979 "Cons N Cíclico / Pr Pessoal Limp" 0.95955388746011 "conservador" 0.117145979919787 "green" "green"
0.0697230298903087 1.10342791286688 0.983243104972713 1.0152723182751 32 1.49984402860671 "Const e Transp / Constr e Engenh" 0.998259506613658 "moderado" 1.02139992225553 "black" "red"
0.0337871482968426 1.09079397501026 1.65912636894094 0.608963152880718 32 0.933887940447165 "Consumo Cíclico / Tecid Vest Calç" 1.01034682465781 "arrojado" 0.241241257917734 "red" "green"
0.0310701806704454 1.06829109418544 1.18844118584168 0.851780580610467 32 0.664079576091668 "Utilidade Públ / Água Saneamento" 1.01229112329762 "arrojado" 0.875423387854026 "red" "green"
0.0167075393915923 1.06897323608696 1.04144298010877 0.977396867507341 33 0.803634493656128 "Bens Indls / Mat Transporte" 1.01790310644582 "conservador" 0.404738204754766 "green" "green"
0.0453996935426154 1.07287750001966 1.08477612320775 0.945380346192924 33 0.776386281164879 "Cons N Básico / Alimentos Processados" 1.02552602689996 "moderado" 0.826098923308461 "black" "green"
0.0265483673224253 1.10052618629754 1.91747209166598 0.500820433342596 33 0.292130276893049 "Cons N Cíclico / Bebidas" 0.96030920387049 "moderado" 0.139708239682697 "black" "green"
0.0179343313215933 1.04358831678079 1.13659692887162 0.828432854410609 33 0.527400550233997 "Cons N Cíclico / Fumo" 0.94159423809945 "moderado" 0.692987728775533 "black" "green"
0.00715973278647238 1.04427878906241 0.860863619571154 1.12097308576505 33 0.543687224988954 "Cons N Cíclico / Pr Pessoal Limp" 0.965004948053546 "conservador" 0.0878874340188271 "green" "green"
0.0693136030896729 1.10351568058966 1.00045701318261 1.0012511776558 33 1.510256007871 "Const e Transp / Constr e Engenh" 1.00170876264309 "moderado" 1.00667828384608 "black" "red"
0.0290897697681834 1.07712067161229 1.74416925052711 0.575459933721589 33 0.90972538441318 "Consumo Cíclico / Tecid Vest Calç" 1.00369952130756 "arrojado" 0.224027349707837 "red" "green"
0.0269530384737491 1.07193004555699 1.20484463161386 0.84638760905068 33 0.653618013785493 "Utilidade Públ / Água Saneamento" 1.0197655670292 "arrojado" 0.960466269440196 "red" "green"
0.0176034920457675 1.06932667353913 1.04016754037715 0.979814951938867 34 0.794602076002859 "Bens Indls / Mat Transporte" 1.019171708583 "conservador" 0.421141650526946 "green" "green"
0.0567791589840606 1.07922256843248 1.08983492103877 0.950724233198166 34 0.787654435245823 "Cons N Básico / Alimentos Processados" 1.03613246961717 "moderado" 0.827374363040081 "black" "green"
0.0281831345219606 1.10686549775406 1.8277096323663 0.541206647302261 34 0.312373540591167 "Cons N Cíclico / Bebidas" 0.989168602375014 "moderado" 0.134649441851677 "black" "green"
0.0192238229659519 1.03524909774943 1.09179746711572 0.850734290049543 34 0.546187609171626 "Cons N Cíclico / Fumo" 0.928829543064583 "moderado" 0.603225269475853 "black" "green"
0.00638051682943105 1.04432458641509 0.86078341858515 1.11894787503414 34 0.550030865726937 "Cons N Cíclico / Pr Pessoal Limp" 0.963171777090478 "conservador" 0.132686895774727 "green" "green"
0.0855363254125818 1.11676849564643 1.03785790829946 0.975352361629976 34 1.50117772444097 "Const e Transp / Constr e Engenh" 1.01227716189622 "moderado" 1.00675848483208 "black" "red"
0.0308623253747563 1.07695676697578 1.75133823560633 0.568896557323194 34 0.881176117399754 "Consumo Cíclico / Tecid Vest Calç" 0.996330292944919 "arrojado" 0.186626454590987 "red" "green"
0.0195801122432331 1.06223029250912 1.25010224509188 0.818600772320127 34 0.622879241828184 "Utilidade Públ / Água Saneamento" 1.02333466331134 "moderado" 0.967635254519416 "black" "green"
0.0315013238330973 1.07684895942215 1.03905678869092 0.980570866376138 35 0.816109534078845 "Bens Indls / Mat Transporte" 1.01886881550066 "conservador" 0.0256178822014328 "green" "green"
0.0554037720326802 1.06852814309624 1.09987141927197 0.94114851254704 35 0.782388744851828 "Cons N Básico / Alimentos Processados" 1.03514235024082 "moderado" 0.828485114726311 "black" "green"
0.0431613576422333 1.12154496201203 1.84131775834388 0.53827475796405 35 0.308694694289719 "Cons N Cíclico / Bebidas" 0.991134870707457 "moderado" 0.124612943618477 "black" "green"
0.0297102133612346 1.03428445217319 1.04435196152838 0.895720596981907 35 0.540347710025115 "Cons N Cíclico / Fumo" 0.935447562439426 "moderado" 0.616833395453433 "black" "green"
0.00981158694208414 1.04921215921902 0.874650033363767 1.10521248762969 35 0.542389951489614 "Cons N Cíclico / Pr Pessoal Limp" 0.966674139179356 "conservador" 0.180132401362067 "green" "green"
0.0641087178259737 1.10683665336909 1.0306448740838 0.977880784681969 35 1.50510575226714 "Const e Transp / Constr e Engenh" 1.00784781819752 "moderado" 0.992891870053464 "black" "red"
0.0255302862024945 1.06484456226042 1.7454646594364 0.568371810273703 35 0.834797758143307 "Consumo Cíclico / Tecid Vest Calç" 0.992072908252641 "arrojado" 0.193839488806647 "red" "green"
0.0158191279255117 1.07065049369083 1.26872749128949 0.813793460307078 35 0.619893917919557 "Utilidade Públ / Água Saneamento" 1.0324821353232 "moderado" 0.961761678349486 "black" "green"
0.0366963142815845 1.06954672344225 1.0121960202213 0.997203454080566 36 0.816379017660874 "Bens Indls / Mat Transporte" 1.00936536757128 "conservador" 0.0442431283990428 "green" "green"
0.0391024095969093 1.04219013345711 1.0749650999095 0.938632124172099 36 0.809675317657246 "Cons N Básico / Alimentos Processados" 1.00899677513892 "moderado" 0.855345883195931 "black" "green"
0.0405334614360873 1.12701772403362 1.88225071529313 0.52896339399676 36 0.302162641503046 "Cons N Cíclico / Bebidas" 0.995641726714283 "moderado" 0.149519262980947 "black" "green"
0.0248361323858522 1.03455945155492 1.04369701186508 0.901190181815904 36 0.562451975892776 "Cons N Cíclico / Fumo" 0.940569499883407 "moderado" 0.657766352402683 "black" "green"
0.0116434070576141 1.05590994195228 0.862658536972568 1.12434264467078 36 0.542627449528069 "Cons N Cíclico / Pr Pessoal Limp" 0.969923780907566 "conservador" 0.180787351025367 "green" "green"
0.0622962568277557 1.10087657727496 1.03603647042181 0.968079820839333 36 1.49915800180378 "Const e Transp / Constr e Engenh" 1.00296600066896 "moderado" 1.00488336644466 "black" "red"
0.0195828648800815 1.05523454675163 1.66764931943731 0.587405529620799 36 0.863116959673308 "Consumo Cíclico / Tecid Vest Calç" 0.979586431705837 "arrojado" 0.188447892468637 "red" "green"
0.0237567782137854 1.08461678581858 1.24764878701875 0.811514729634184 36 0.61769296187446 "Utilidade Públ / Água Saneamento" 1.01248536807594 "moderado" 0.883946338350396 "black" "green"
0.0321440100788602 1.06592229835319 1.03693256037485 0.986314606417678 37 0.829064936759792 "Bens Indls / Mat Transporte" 1.0227417301678 "conservador" 0.0231644241283029 "green" "green"
0.0391595269489948 1.05580908172381 1.10069274573699 0.933395675781632 37 0.82498603294235 "Cons N Básico / Alimentos Processados" 1.02738184923512 "moderado" 0.830609343042381 "black" "green"
0.0299712742452576 1.12125552343288 1.82324750761626 0.541069813943925 37 0.276486198112763 "Cons N Cíclico / Bebidas" 0.986504189719657 "moderado" 0.123791617153457 "black" "green"
0.0295750978093619 1.03141535214798 1.04772389364014 0.890208330936565 37 0.550417960787731 "Cons N Cíclico / Fumo" 0.932692538639751 "moderado" 0.598763144725813 "black" "green"
0.00708524361870844 1.04743494448326 0.858272140343925 1.12508326647714 37 0.533864587221815 "Cons N Cíclico / Pr Pessoal Limp" 0.965627623184467 "conservador" 0.176760469250307 "green" "green"
0.0542352405122561 1.09347219477583 1.06273016935325 0.942010905925229 37 1.48592051926073 "Const e Transp / Constr e Engenh" 1.00110340958653 "moderado" 1.00926976307331 "black" "red"
0.0205016333728377 1.06594353839917 1.64045258470543 0.60413330638315 37 0.87848929923839 "Consumo Cíclico / Tecid Vest Calç" 0.991052043962875 "arrojado" 0.161754193537197 "red" "green"
0.0242299506141422 1.08964499107101 1.23256233706661 0.840119596953226 37 0.612331577017723 "Utilidade Públ / Água Saneamento" 1.03549977383612 "moderado" 0.856749603618516 "black" "green"
0.0346557100635589 1.07460329774588 1.04917596597302 0.981056834402249 38 0.836595936388287 "Bens Indls / Mat Transporte" 1.02930125190841 "conservador" 0.00807797417616274 "green" "green"
0.060712087344558 1.07306045216451 1.07217348658959 0.964980479711128 38 0.858940126211564 "Cons N Básico / Alimentos Processados" 1.03462648542277 "moderado" 0.818365937444211 "black" "green"
0.0358741515801163 1.12582451022205 1.79145918584274 0.550693672319823 38 0.297378330522773 "Cons N Cíclico / Bebidas" 0.986545237862818 "moderado" 0.152310876300857 "black" "green"
0.0266235735680802 1.03782943852106 1.05196053812371 0.904066431423608 38 0.582483815507182 "Cons N Cíclico / Fumo" 0.951042209699957 "moderado" 0.566974822952293 "black" "green"
0.0089691959236837 1.04654531099398 0.8291680766553 1.15089978079534 38 0.562209946754205 "Cons N Cíclico / Pr Pessoal Limp" 0.95428935766508 "conservador" 0.172523824766737 "green" "green"
